sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
1925,-4383,-102,180,1501
1926,-4383,-78,180,1502
1927,-4416,-78,129,1502
1928,-4416,-84,150,1503
1929,-4377,-84,150,1500
1930,-4377,-54,165,1502
1931,-4428,-78,165,1502
1932,-4428,-78,162,1503
1933,-4416,-84,162,1504
1934,-4425,-84,123,1501
1935,-4425,-81,123,1501
1936,-4428,-81,174,1501
1937,-4428,-78,174,1502
1938,-4422,-78,174,1504
1939,-4422,-72,174,1501
1940,-4410,-36,174,1501
1941,-4410,-36,111,1502
1942,-4437,-57,111,1503
1943,-4416,-57,174,1504
1944,-4416,-72,138,1501
1945,-4464,-72,138,1501
1946,-4464,-81,138,1501
1947,-4428,-45,138,1502
1948,-4428,-45,147,1503
1949,-4404,-96,147,1500
1950,-4410,-96,171,1501
1951,-4410,-111,171,1502
1952,-4389,-111,183,1504
1953,-4389,-99,147,1501
1954,-4386,-99,147,1502
1955,-4386,-60,150,1502
1956,-4410,-132,150,1503
1957,-4410,-132,150,1504
1958,-4401,-123,150,1501
1959,-4359,-123,90,1502
1960,-4359,-105,90,1503
1961,-4350,-105,114,1504
1962,-4350,-87,183,1504
1963,-4377,-87,183,1501
1964,-4377,-87,138,1502
1965,-4380,-96,138,1502
1966,-4380,-96,111,1503
1967,-4398,-126,111,1504
1968,-4347,-126,156,1500
1969,-4347,-96,105,1501
1970,-4401,-96,105,1501
1971,-4401,-96,141,1502
1972,-4368,-90,141,1504
1973,-4368,-90,150,1501
1974,-4380,-87,150,1502
1975,-4395,-87,207,1502
1976,-4395,-78,207,1504
1977,-4395,-78,174,1504
1978,-4395,-63,165,1501
1979,-4410,-63,165,1501
1980,-4410,-63,111,1503
1981,-4386,-90,111,1504
1982,-4386,-90,114,1500
1983,-4419,-69,114,1500
1984,-4434,-69,111,1501
1985,-4434,-78,111,1502
1986,-4398,-78,183,1504
1987,-4398,-96,156,1501
1988,-4422,-96,156,1501
1989,-4422,-54,111,1502
1990,-4434,-99,111,1503
1991,-4434,-99,171,1504
1992,-4446,-60,171,1505
1993,-4437,-60,156,1501
1994,-4437,-78,132,1502
1995,-4443,-78,132,1503
1996,-4443,-72,156,1504
1997,-4419,-105,156,1501
1998,-4419,-105,129,1501
1999,-4425,-72,129,1502
2000,-4425,-72,132,1503
2001,-4425,-99,132,1504
2002,-4407,-99,120,1501
2003,-4407,-75,105,1501
2004,-4407,-75,105,1502
2005,-4407,-90,114,1503
2006,-4428,-75,114,1503
2007,-4428,-75,147,1501
2008,-4350,-120,147,1502
2009,-4350,-120,132,1502
2010,-4350,-66,132,1503
2011,-4398,-66,132,1504
2012,-4398,-63,90,1501
2013,-4383,-75,90,1501
2014,-4383,-75,123,1502
2015,-4383,-111,123,1503
2016,-4371,-111,198,1504
2017,-4371,-87,198,1501
2018,-4371,-87,105,1501
2019,-4371,-84,198,1502
2020,-4401,-84,198,1503
2021,-4401,-87,78,1504
2022,-4380,-99,78,1501
2023,-4380,-99,162,1501
2024,-4371,-102,162,1502
2025,-4389,-102,114,1502
2026,-4389,-75,114,1503
2027,-4380,-75,141,1504
2028,-4380,-78,138,1501
2029,-4383,-78,138,1502
2030,-4383,-99,150,1503
2031,-4410,-90,150,1504
2032,-4410,-90,171,1504
2033,-4407,-99,171,1501
2034,-4452,-99,129,1501
2035,-4452,-57,129,1502
2036,-4404,-57,96,1503
2037,-4404,-87,162,1503
2038,-4425,-87,162,1504
2039,-4425,-75,105,1501
2040,-4407,-69,105,1502
2041,-4425,-69,120,1502
2042,-4425,-42,120,1503
2043,-4443,-42,150,1504
2044,-4443,-84,120,1501
2045,-4410,-84,120,1501
2046,-4410,-75,201,1502
2047,-4404,-66,201,1503
2048,-4404,-66,192,1504
2049,-4410,-66,192,1500
2050,-4407,-66,198,1501
2051,-4407,-90,198,1502
2052,-4395,-90,141,1503
2053,-4395,-102,156,1504
2054,-4419,-102,156,1504
2055,-4419,-84,150,1501
2056,-4416,-84,150,1501
2057,-4416,-84,129,1502
2058,-4380,-90,129,1503
2059,-4383,-90,162,1504
2060,-4383,-87,162,1500
2061,-4368,-87,141,1501
2062,-4368,-75,171,1501
2063,-4383,-75,171,1502
2064,-4383,-75,114,1503
2065,-4380,-69,114,1504
2066,-4380,-69,123,1501
2067,-4365,-99,123,1501
2068,-4362,-99,141,1502
2069,-4362,-96,156,1503
2070,-4365,-96,156,1504
2071,-4365,-96,180,1501
2072,-4377,-96,180,1501
2073,-4377,-96,180,1502
2074,-4365,-84,180,1503
2075,-4353,-84,216,1504
2076,-4353,-96,216,1501
2077,-4407,-96,174,1502
2078,-4407,-108,207,1502
2079,-4398,-108,207,1503
2080,-4398,-78,156,1504
2081,-4407,-60,156,1501
2082,-4407,-60,165,1502
2083,-4365,-60,165,1503
2084,-4425,-60,180,1504
2085,-4425,-54,180,1505
2086,-4398,-54,81,1501
2087,-4398,-75,87,1502
2088,-4422,-75,87,1503
2089,-4422,-72,171,1504
2090,-4401,-51,171,1504
2091,-4401,-51,174,1501
2092,-4398,-78,174,1502
2093,-4446,-78,111,1503
2094,-4446,-51,171,1504
2095,-4419,-51,171,1505
2096,-4419,-63,156,1501
2097,-4407,-57,156,1501
2098,-4407,-57,102,1502
2099,-4377,-99,102,1503
2100,-4398,-99,141,1504
2101,-4398,-84,141,1501
2102,-4422,-84,138,1501
2103,-4422,-84,129,1502
2104,-4416,-84,129,1503
2105,-4416,-102,138,1504
2106,-4410,-90,138,1501
2107,-4410,-90,147,1502
2108,-4407,-114,147,1502
2109,-4386,-114,162,1503
2110,-4386,-87,162,1504
2111,-4353,-87,165,1501
2112,-4353,-81,183,1501
2113,-4371,-81,183,1502
2114,-4371,-75,138,1503
2115,-4401,-102,138,1504
2116,-4401,-102,114,1505
2117,-4377,-90,114,1501
2118,-4377,-90,141,1502
2119,-4377,-72,141,1503
2120,-4383,-72,141,1504
2121,-4383,-90,165,1501
2122,-4401,-81,165,1502
2123,-4401,-81,174,1503
2124,-4395,-84,174,1504
2125,-4380,-84,150,1505
2126,-4380,-90,150,1501
2127,-4395,-90,120,1502
2128,-4395,-96,60,1503
2129,-4416,-96,60,1503
2130,-4416,-69,234,1504
2131,-4461,-66,234,1501
2132,-4461,-66,180,1501
2133,-4443,-78,180,1502
2134,-4404,-78,180,1503
2135,-4404,-78,180,1500
2136,-4410,-78,123,1501
2137,-4410,-81,174,1501
2138,-4434,-96,174,1503
2139,-4434,-96,141,1504
2140,-4434,-60,141,1501
2141,-4428,-60,198,1501
2142,-4428,-72,198,1503
2143,-4437,-72,114,1504
2144,-4437,-99,96,1501
2145,-4407,-99,96,1501
2146,-4407,-96,114,1502
2147,-4425,-111,114,1503
2148,-4425,-111,189,1504
2149,-4428,-63,189,1501
2150,-4419,-63,141,1501
2151,-4419,-90,141,1502
2152,-4419,-90,183,1503
2153,-4419,-99,147,1504
2154,-4404,-99,147,1501
2155,-4404,-84,102,1501
2156,-4386,-63,102,1502
2157,-4386,-63,141,1503
2158,-4368,-87,141,1504
2159,-4380,-87,114,1501
2160,-4380,-60,138,1501
2161,-4380,-60,138,1501
2162,-4380,-81,156,1502
2163,-4353,-66,156,1503
2164,-4353,-66,201,1504
2165,-4383,-60,201,1500
2166,-4359,-60,180,1501
2167,-4359,-108,180,1502
2168,-4404,-108,183,1503
2169,-4404,-87,156,1504
2170,-4341,-87,156,1501
2171,-4341,-72,114,1502
2172,-4371,-99,114,1502
2173,-4371,-99,105,1503
2174,-4383,-72,105,1504
2175,-4386,-72,120,1501
2176,-4386,-39,120,1501
2177,-4377,-39,78,1502
2178,-4377,-75,147,1503
2179,-4395,-75,147,1500
2180,-4395,-72,105,1500
2181,-4386,-84,105,1501
2182,-4386,-84,150,1502
2183,-4407,-57,150,1504
2184,-4428,-57,171,1501
2185,-4428,-66,189,1501
2186,-4410,-66,189,1502
2187,-4410,-96,180,1503
2188,-4443,-81,180,1504
2189,-4443,-81,111,1501
2190,-4443,-78,111,1501
2191,-4401,-78,180,1502
2192,-4401,-90,180,1503
2193,-4434,-90,141,1504
2194,-4434,-57,162,1501
2195,-4410,-57,162,1501
2196,-4410,-63,111,1502
2197,-4416,-84,111,1503
2198,-4416,-84,123,1504
2199,-4425,-111,123,1501
2200,-4389,-111,180,1501
2201,-4389,-66,180,1502
2202,-4398,-66,165,1503
2203,-4398,-57,165,1504
2204,-4377,-57,165,1501
2205,-4377,-78,180,1501
2206,-4365,-102,180,1502
2207,-4365,-102,165,1503
2208,-4383,-81,165,1504
2209,-4386,-81,150,1500
2210,-4386,-84,90,1501
2211,-4383,-84,90,1501
2212,-4383,-54,189,1502
2213,-4380,-96,189,1503
2214,-4380,-96,150,1504
2215,-4389,-57,150,1501
2216,-4362,-57,189,1501
2217,-4362,-72,189,1502
2218,-4380,-72,222,1503
2219,-4380,-66,243,1504
2220,-4362,-66,243,1501
2221,-4362,-60,132,1501
2222,-4371,-54,132,1502
2223,-4371,-54,150,1503
2224,-4368,-72,150,1504
2225,-4350,-72,171,1501
2226,-4350,-78,171,1501
2227,-4395,-78,120,1502
2228,-4395,-60,174,1503
2229,-4383,-60,174,1504
2230,-4383,-99,180,1500
2231,-4389,-78,180,1501
2232,-4389,-78,207,1502
2233,-4416,-114,207,1503
2234,-4401,-114,198,1504
2235,-4401,-126,198,1501
2236,-4410,-126,180,1501
2237,-4410,-120,207,1502
2238,-4407,-120,207,1502
2239,-4407,-117,180,1504
2240,-4440,-111,180,1500
2241,-4419,-111,174,1501
2242,-4419,-120,174,1502
2243,-4419,-120,129,1503
2244,-4419,-102,138,1504
2245,-4401,-102,138,1501
2246,-4401,-78,138,1501
2247,-4422,-114,138,1502
2248,-4422,-114,150,1503
2249,-4446,-75,150,1500
2250,-4452,-75,123,1501
2251,-4452,-69,123,1502
2252,-4410,-69,132,1503
2253,-4410,-30,87,1504
2254,-4416,-30,87,1500
2255,-4416,-72,105,1501
2256,-4425,-39,105,1502
2257,-4425,-39,147,1504
2258,-4389,-24,147,1504
2259,-4377,-24,147,1501
2260,-4377,-54,141,1502
2261,-4380,-54,141,1502
2262,-4380,-30,150,1503
2263,-4362,-72,150,1504
2264,-4362,-72,165,1501
2265,-4377,-51,165,1501
2266,-4353,-51,210,1502
2267,-4353,-57,210,1503
2268,-4353,-57,162,1504
2269,-4353,-42,180,1501
2270,-4380,-42,180,1501
2271,-4380,-51,111,1502
2272,-4359,-57,111,1503
2273,-4359,-57,123,1504
2274,-4377,-99,123,1501
2275,-4383,-99,165,1501
2276,-4383,-75,165,1502
2277,-4371,-75,156,1503
2278,-4371,-60,147,1504
2279,-4395,-60,147,1500
2280,-4395,-63,198,1500
2281,-4398,-66,198,1501
2282,-4398,-66,129,1502
2283,-4371,-69,129,1503
2284,-4434,-69,201,1500
2285,-4434,-66,111,1500
2286,-4455,-66,111,1501
2287,-4455,-60,171,1502
2288,-4401,-51,171,1503
2289,-4401,-51,138,1499
2290,-4452,-84,138,1500
2291,-4407,-84,81,1501
2292,-4407,-45,81,1502
2293,-4446,-45,138,1503
2294,-4446,-18,189,1500
2295,-4437,-18,189,1500
2296,-4437,-39,102,1501
2297,-4416,-39,102,1502
2298,-4416,-39,123,1503
2299,-4452,-24,123,1500
2300,-4398,-24,123,1500
2301,-4398,-63,123,1501
2302,-4386,-63,114,1502
2303,-4386,-57,138,1503
2304,-4410,-57,138,1504
2305,-4410,-57,132,1500
2306,-4401,-39,132,1501
2307,-4401,-39,120,1502
2308,-4395,-54,120,1503
2309,-4341,-54,183,1503
2310,-4341,-39,183,1500
2311,-4365,-39,162,1501
2312,-4365,-57,180,1502
2313,-4332,-57,180,1503
2314,-4332,-90,150,1504
2315,-4353,-78,150,1501
2316,-4353,-78,150,1501
2317,-4362,-96,150,1502
2318,-4359,-96,102,1503
2319,-4359,-123,180,1500
2320,-4365,-123,180,1500
2321,-4365,-84,162,1501
2322,-4404,-108,162,1501
2323,-4404,-108,174,1502
2324,-4383,-81,174,1502
2325,-4383,-81,156,1498
2326,-4383,-120,156,1498
2327,-4383,-120,150,1499
2328,-4383,-108,162,1500
2329,-4386,-108,162,1501
2330,-4386,-123,165,1498
2331,-4419,-90,165,1499
2332,-4419,-90,132,1500
2333,-4404,-57,132,1502
2334,-4437,-57,162,1499
2335,-4437,-81,162,1500
2336,-4440,-81,150,1502
2337,-4440,-69,150,1503
2338,-4401,-63,150,1501
2339,-4401,-63,141,1501
2340,-4446,-30,141,1502
2341,-4416,-30,147,1503
2342,-4416,-75,147,1504
2343,-4446,-75,150,1501
2344,-4446,-30,147,1501
2345,-4404,-30,147,1502
2346,-4404,-21,105,1503
2347,-4395,-69,105,1504
2348,-4395,-69,120,1501
2349,-4395,-69,120,1501
2350,-4401,-69,171,1502
2351,-4401,-60,171,1502
2352,-4398,-60,129,1503
2353,-4398,-90,201,1504
2354,-4410,-90,201,1500
2355,-4410,-81,120,1500
2356,-4380,-87,120,1501
2357,-4380,-87,114,1501
2358,-4353,-87,114,1502
2359,-4410,-87,207,1499
2360,-4410,-114,207,1499
2361,-4389,-114,156,1501
2362,-4389,-87,138,1502
2363,-4380,-114,138,1503
2364,-4380,-114,150,1500
2365,-4398,-57,150,1501
2366,-4371,-57,162,1502
2367,-4371,-81,162,1503
2368,-4389,-81,129,1504
2369,-4389,-102,129,1501
2370,-4377,-102,129,1501
2371,-4377,-72,165,1502
2372,-4422,-72,165,1503
2373,-4422,-72,120,1504
2374,-4407,-81,120,1501
2375,-4386,-81,141,1502
2376,-4386,-81,141,1502
2377,-4395,-81,120,1503
2378,-4395,-72,114,1504
2379,-4395,-72,114,1501
2380,-4395,-90,123,1501
2381,-4416,-99,123,1502
2382,-4416,-99,201,1503
2383,-4425,-75,201,1503
2384,-4401,-75,147,1504
2385,-4401,-96,147,1501
2386,-4425,-96,165,1501
2387,-4425,-63,156,1502
2388,-4428,-63,156,1503
2389,-4428,-54,147,1500
2390,-4434,-51,147,1501
2391,-4434,-51,141,1501
2392,-4422,-60,141,1502
2393,-4428,-60,138,1503
2394,-4428,-51,138,1500
2395,-4440,-51,138,1501
2396,-4440,-51,120,1502
2397,-4410,-39,120,1503
2398,-4410,-39,165,1504
2399,-4416,-54,165,1500
2400,-4398,-54,183,1501
2401,-4398,-63,183,1502
2402,-4404,-63,162,1502
2403,-4404,-72,162,1503
2404,-4422,-72,162,1500
2405,-4422,-75,141,1501
2406,-4410,-87,141,1501
2407,-4410,-87,141,1502
2408,-4407,-108,141,1503
2409,-4365,-108,132,1504
2410,-4365,-111,132,1500
2411,-4380,-111,162,1501
2412,-4380,-114,102,1502
2413,-4401,-114,102,1503
2414,-4401,-114,150,1504
2415,-4398,-129,150,1500
2416,-4398,-129,141,1501
2417,-4371,-114,141,1502
2418,-4398,-114,174,1502
2419,-4398,-102,174,1503
2420,-4365,-102,123,1500
2421,-4365,-84,180,1501
2422,-4353,-84,180,1501
2423,-4353,-78,123,1502
2424,-4377,-69,123,1503
2425,-4377,-69,141,1504
2426,-4383,-24,141,1500
2427,-4365,-24,63,1501
2428,-4365,-30,129,1502
2429,-4389,-30,129,1503
2430,-4389,-51,174,1504
2431,-4371,-36,174,1500
2432,-4371,-36,105,1501
2433,-4389,-51,105,1502
2434,-4389,-51,132,1503
2435,-4389,3,132,1503
2436,-4437,3,141,1500
2437,-4437,-18,171,1501
2438,-4419,-18,171,1502
2439,-4419,15,114,1503
2440,-4428,3,114,1504
2441,-4428,3,129,1500
2442,-4416,-18,129,1501
2443,-4443,-18,123,1502
2444,-4443,-69,123,1503
2445,-4437,-69,171,1503
2446,-4437,-54,129,1500
2447,-4422,-54,129,1501
2448,-4422,-72,132,1501
2449,-4395,-111,132,1502
2450,-4395,-111,132,1503
2451,-4410,-66,132,1500
2452,-4383,-66,141,1500
2453,-4383,-90,162,1501
2454,-4386,-90,162,1502
2455,-4386,-120,138,1503
2456,-4401,-114,138,1504
2457,-4401,-114,132,1500
2458,-4398,-108,132,1501
2459,-4377,-108,120,1502
2460,-4377,-114,120,1503
2461,-4365,-114,141,1504
2462,-4365,-123,114,1500
2463,-4386,-123,114,1501
2464,-4386,-96,123,1502
2465,-4386,-90,123,1503
2466,-4386,-90,165,1504
2467,-4401,-111,165,1500
2468,-4377,-111,174,1501
2469,-4377,-102,174,1501
2470,-4395,-102,123,1502
2471,-4395,-78,129,1503
2472,-4398,-78,129,1500
2473,-4398,-81,120,1501
2474,-4347,-66,120,1502
2475,-4347,-66,141,1503
2476,-4380,-90,141,1503
2477,-4401,-90,123,1500
2478,-4401,-57,123,1500
2479,-4398,-57,147,1501
2480,-4398,-51,120,1502
2481,-4401,-51,120,1503
2482,-4401,-6,123,1503
2483,-4419,-78,123,1500
2484,-4419,-78,150,1501
2485,-4404,-63,150,1501
2486,-4410,-63,171,1502
2487,-4410,-45,183,1503
2488,-4425,-45,183,1500
2489,-4425,-105,129,1500
2490,-4416,-105,129,1501
2491,-4416,-105,165,1502
2492,-4425,-123,165,1503
2493,-4437,-123,165,1500
2494,-4437,-105,165,1501
2495,-4440,-105,174,1501
2496,-4440,-168,201,1502
2497,-4404,-168,201,1503
2498,-4404,-156,171,1504
2499,-4404,-165,171,1500
2500,-4404,-165,165,1500
2501,-4434,-120,165,1501
2502,-4428,-120,150,1502
2503,-4428,-126,150,1503
2504,-4368,-126,174,1500
2505,-4368,-147,138,1501
2506,-4416,-147,138,1502
2507,-4416,-126,138,1503
2508,-4398,-111,138,1504
2509,-4398,-111,171,1500
2510,-4422,-105,171,1501
2511,-4407,-105,123,1502
2512,-4407,-54,132,1503
2513,-4395,-54,132,1500
2514,-4395,-60,129,1500
2515,-4398,-33,129,1501
2516,-4398,-33,120,1502
2517,-4398,-45,120,1503
2518,-4398,-45,114,1504
2519,-4398,-9,114,1501
2520,-4368,-9,90,1501
2521,-4368,15,99,1503
2522,-4404,15,99,1503
2523,-4404,3,156,1500
2524,-4365,-18,156,1500
2525,-4365,-18,171,1501
2526,-4383,6,171,1502
2527,-4398,6,165,1503
2528,-4398,-24,165,1504
2529,-4401,-24,156,1500
2530,-4401,3,168,1501
2531,-4383,3,168,1502
2532,-4383,-72,210,1503
2533,-4383,-75,210,1503
2534,-4383,-75,174,1500
2535,-4395,-96,174,1501
2536,-4416,-96,150,1502
2537,-4416,-78,138,1503
2538,-4386,-78,138,1504
2539,-4386,-90,147,1500
2540,-4371,-123,147,1501
2541,-4371,-123,132,1501
2542,-4428,-150,132,1503
2543,-4407,-150,210,1504
2544,-4407,-102,210,1500
2545,-4419,-102,192,1501
2546,-4419,-123,156,1501
2547,-4440,-123,156,1502
2548,-4440,-144,111,1503
2549,-4389,-111,111,1500
2550,-4389,-111,132,1501
2551,-4440,-105,132,1502
2552,-4389,-105,120,1503
2553,-4389,-108,120,1504
2554,-4416,-108,78,1500
2555,-4416,-96,105,1501
2556,-4407,-96,105,1501
2557,-4407,-81,72,1502
2558,-4419,-57,72,1503
2559,-4419,-57,120,1499
2560,-4368,-66,120,1500
2561,-4380,-66,147,1500
2562,-4380,-33,147,1501
2563,-4398,-33,102,1503
2564,-4398,-27,201,1504
2565,-4380,-27,201,1501
2566,-4380,-24,165,1501
2567,-4365,-9,165,1502
2568,-4365,-9,147,1503
2569,-4359,-27,147,1500
2570,-4371,-27,183,1501
2571,-4371,-21,189,1501
2572,-4371,-21,189,1503
2573,-4371,-21,132,1503
2574,-4368,6,132,1500
2575,-4368,6,180,1501
2576,-4362,-30,180,1502
2577,-4377,-30,132,1503
2578,-4377,-42,132,1503
2579,-4395,-42,189,1500
2580,-4395,-27,147,1500
2581,-4380,-27,147,1502
2582,-4380,-63,147,1502
2583,-4398,-30,147,1503
2584,-4398,-30,147,1500
2585,-4419,-66,147,1500
2586,-4410,-66,111,1501
2587,-4410,-72,111,1502
2588,-4422,-72,114,1503
2589,-4422,-120,171,1500
2590,-4425,-120,171,1500
2591,-4425,-141,132,1501
2592,-4443,-114,132,1502
2593,-4419,-114,162,1503
2594,-4419,-156,162,1500
2595,-4434,-156,180,1501
2596,-4434,-144,129,1501
2597,-4461,-144,129,1502
2598,-4461,-162,132,1503
2599,-4437,-153,132,1500
2600,-4437,-153,102,1500
2601,-4407,-144,102,1501
2602,-4410,-144,147,1502
2603,-4410,-126,147,1503
2604,-4401,-126,183,1499
2605,-4401,-120,171,1499
2606,-4416,-120,171,1500
2607,-4416,-69,180,1501
2608,-4395,-60,180,1502
2609,-4395,-60,138,1499
2610,-4416,-66,138,1500
2611,-4365,-66,198,1500
2612,-4365,-54,198,1502
2613,-4359,-54,129,1502
2614,-4359,-39,174,1499
2615,-4383,-39,174,1500
2616,-4383,-51,189,1500
2617,-4401,-21,189,1501
2618,-4401,-21,162,1502
2619,-4353,-30,162,1499
2620,-4347,-30,198,1500
2621,-4347,-27,138,1500
2622,-4395,-27,138,1501
2623,-4395,21,165,1502
2624,-4422,0,165,1499
2625,-4422,0,108,1500
2626,-4353,6,108,1500
2627,-4422,6,138,1502
2628,-4422,-42,138,1503
2629,-4461,-42,138,1503
2630,-4461,-57,171,1500
2631,-4410,-57,171,1500
2632,-4410,-75,120,1502
2633,-4443,-78,120,1502
2634,-4443,-78,72,1499
2635,-4422,-72,72,1499
2636,-4401,-72,138,1500
2637,-4401,-108,138,1502
2638,-4428,-108,150,1503
2639,-4428,-135,111,1500
2640,-4458,-135,111,1501
2641,-4458,-111,132,1501
2642,-4416,-114,132,1502
2643,-4416,-114,141,1503
2644,-4410,-135,141,1504
2645,-4437,-135,180,1501
2646,-4437,-144,141,1501
2647,-4419,-144,141,1502
2648,-4419,-105,171,1504
2649,-4416,-105,171,1504
2650,-4416,-105,165,1501
2651,-4398,-84,165,1501
2652,-4428,-84,132,1502
2653,-4428,-81,132,1503
2654,-4389,-81,120,1504
2655,-4389,-84,156,1500
2656,-4410,-84,156,1501
2657,-4410,-84,150,1502
2658,-4416,-57,150,1503
2659,-4416,-57,141,1500
2660,-4389,-66,141,1500
2661,-4377,-66,120,1501
2662,-4377,-18,120,1502
2663,-4383,-18,150,1503
2664,-4383,-57,156,1500
2665,-4380,-57,156,1500
2666,-4380,-51,201,1501
2667,-4386,-24,201,1502
2668,-4386,-24,87,1502
2669,-4386,-60,87,1503
2670,-4377,-60,150,1499
2671,-4377,-66,147,1500
2672,-4380,-66,147,1502
2673,-4380,-78,201,1503
2674,-4377,-69,201,1500
2675,-4377,-69,96,1500
2676,-4368,-84,96,1501
2677,-4377,-84,156,1502
2678,-4377,-72,156,1503
2679,-4407,-72,207,1500
2680,-4407,-120,171,1500
2681,-4398,-120,171,1501
2682,-4398,-120,123,1502
2683,-4419,-111,123,1503
2684,-4419,-111,129,1504
2685,-4410,-147,129,1500
2686,-4419,-147,156,1501
2687,-4419,-108,156,1502
2688,-4386,-108,165,1503
2689,-4386,-114,201,1504
2690,-4434,-114,201,1500
2691,-4434,-123,180,1501
2692,-4416,-102,180,1501
2693,-4416,-102,162,1502
2694,-4440,-108,162,1503
2695,-4440,-108,171,1500
2696,-4440,-87,198,1500
2697,-4410,-87,198,1500
2698,-4410,-111,132,1502
2699,-4425,-120,132,1503
2700,-4425,-120,111,1503
2701,-4395,-108,111,1500
2702,-4404,-108,231,1501
2703,-4404,-102,231,1502
2704,-4407,-102,180,1503
2705,-4407,-69,129,1499
2706,-4407,-69,129,1500
2707,-4407,-81,171,1500
2708,-4404,-75,171,1501
2709,-4404,-75,123,1502
2710,-4368,-129,123,1499
2711,-4407,-129,165,1499
2712,-4407,-135,165,1501
2713,-4371,-135,174,1502
2714,-4371,-117,207,1503
2715,-4359,-117,207,1500
2716,-4359,-123,138,1501
2717,-4386,-102,138,1502
2718,-4386,-102,189,1503
2719,-4314,-105,189,1503
2720,-4362,-105,132,1500
2721,-4362,-87,120,1500
2722,-4389,-87,120,1501
2723,-4389,-90,174,1502
2724,-4347,-114,174,1503
2725,-4347,-114,192,1503
2726,-4368,-105,192,1500
2727,-4386,-105,120,1501
2728,-4386,-102,120,1502
2729,-4404,-102,171,1503
2730,-4404,-120,174,1503
2731,-4401,-120,174,1500
2732,-4401,-120,183,1501
2733,-4419,-105,183,1502
2734,-4419,-105,162,1503
2735,-4404,-135,162,1504
2736,-4422,-135,162,1500
2737,-4422,-96,162,1501
2738,-4434,-96,147,1501
2739,-4434,-84,210,1502
2740,-4455,-84,210,1503
2741,-4455,-105,141,1500
2742,-4422,-96,141,1500
2743,-4422,-96,72,1501
2744,-4389,-75,72,1502
2745,-4371,-75,123,1503
2746,-4371,-96,123,1503
2747,-4398,-96,150,1500
2748,-4398,-69,141,1501
2749,-4404,-69,141,1502
2750,-4404,-111,201,1503
2751,-4422,-81,201,1504
2752,-4422,-81,180,1501
2753,-4404,-99,180,1501
2754,-4410,-99,138,1502
2755,-4410,-108,183,1503
2756,-4386,-108,183,1504
2757,-4386,-99,174,1500
2758,-4401,-120,174,1501
2759,-4401,-120,225,1502
2760,-4350,-96,225,1503
2761,-4359,-96,180,1503
2762,-4359,-99,180,1500
2763,-4398,-99,150,1501
2764,-4398,-96,150,1501
2765,-4362,-96,150,1502
2766,-4362,-96,165,1504
2767,-4416,-117,165,1500
2768,-4416,-117,141,1501
2769,-4341,-132,141,1501
2770,-4410,-132,150,1502
2771,-4410,-84,150,1503
2772,-4425,-84,150,1503
2773,-4425,-144,114,1500
2774,-4353,-144,114,1500
2775,-4353,-129,138,1501
2776,-4404,-141,138,1502
2777,-4404,-141,180,1502
2778,-4401,-150,180,1499
2779,-4437,-150,171,1500
2780,-4437,-117,156,1501
2781,-4419,-117,156,1502
2782,-4419,-108,183,1503
2783,-4440,-126,183,1500
2784,-4440,-126,111,1500
2785,-4428,-99,111,1501
2786,-4422,-99,180,1502
2787,-4422,-123,180,1503
2788,-4440,-123,180,1503
2789,-4440,-96,174,1500
2790,-4383,-96,174,1500
2791,-4383,-99,192,1502
2792,-4398,-78,192,1503
2793,-4398,-78,174,1503
2794,-4419,-84,174,1500
2795,-4416,-84,240,1501
2796,-4416,-102,240,1502
2797,-4395,-102,165,1502
2798,-4395,-108,183,1503
2799,-4395,-108,183,1499
2800,-4395,-105,189,1500
2801,-4386,-111,189,1501
2802,-4386,-111,162,1502
2803,-4404,-135,162,1500
2804,-4410,-135,129,1500
2805,-4410,-114,183,1501
2806,-4380,-114,183,1502
2807,-4380,-114,174,1503
2808,-4407,-111,174,1499
2809,-4407,-111,171,1499
2810,-4404,-120,171,1500
2811,-4419,-120,87,1502
2812,-4419,-108,87,1502
2813,-4386,-108,138,1503
2814,-4386,-114,141,1500
2815,-4410,-114,141,1500
2816,-4410,-102,114,1501
2817,-4371,-132,114,1502
2818,-4371,-132,96,1503
2819,-4407,-99,96,1500
2820,-4386,-99,147,1500
2821,-4386,-72,147,1501
2822,-4368,-72,156,1502
2823,-4368,-84,201,1503
2824,-4383,-84,201,1500
2825,-4383,-72,129,1501
2826,-4380,-84,129,1501
2827,-4380,-84,129,1503
2828,-4365,-108,129,1503
2829,-4386,-108,171,1500
2830,-4386,-96,171,1501
2831,-4380,-96,171,1502
2832,-4380,-129,198,1502
2833,-4359,-129,198,1503
2834,-4359,-114,240,1500
2835,-4383,-147,240,1501
2836,-4383,-147,141,1502
2837,-4401,-144,141,1503
2838,-4359,-144,165,1504
2839,-4359,-141,210,1500
2840,-4386,-141,210,1500
2841,-4386,-162,207,1501
2842,-4398,-144,207,1502
2843,-4398,-144,162,1503
2844,-4419,-105,162,1500
2845,-4419,-105,147,1499
2846,-4419,-102,147,1501
2847,-4422,-102,123,1502
2848,-4422,-96,147,1503
2849,-4422,-96,147,1500
2850,-4422,-96,111,1500
2851,-4422,-42,111,1501
2852,-4422,-42,105,1502
2853,-4437,-39,105,1503
2854,-4410,-39,81,1500
2855,-4410,-27,81,1500
2856,-4434,-27,96,1501
