sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
1934,-4452,6,180,1469
1935,-4440,12,180,1469
1936,-4440,12,147,1468
1937,-4410,30,147,1468
1938,-4452,30,132,1468
1939,-4452,12,99,1472
1940,-4455,30,99,1471
1941,-4512,30,69,1471
1942,-4512,-12,69,1471
1943,-4536,-12,78,1470
1944,-4536,-24,30,1469
1945,-4539,-18,30,1469
1946,-4575,-18,27,1469
1947,-4575,-33,27,1468
1948,-4566,-33,-6,1468
1949,-4566,-54,42,1468
1950,-4590,-75,42,1467
1951,-4569,-75,-6,1472
1952,-4569,-81,-6,1471
1953,-4509,-81,78,1471
1954,-4509,-99,51,1469
1955,-4485,-96,51,1469
1956,-4407,-96,63,1469
1957,-4407,-72,63,1468
1958,-4362,-72,90,1468
1959,-4362,-81,216,1468
1960,-4365,-78,216,1468
1961,-4269,-78,240,1472
1962,-4269,-99,318,1472
1963,-4227,-99,318,1471
1964,-4227,-102,270,1470
1965,-4137,-135,270,1469
1966,-4122,-135,360,1469
1967,-4122,-126,381,1468
1968,-4119,-126,381,1469
1969,-4119,-150,312,1468
1970,-4125,-108,312,1468
1971,-4206,-108,294,1468
1972,-4206,-30,285,1472
1973,-4239,-30,285,1471
1974,-4239,-75,267,1471
1975,-4338,-12,267,1470
1976,-4416,-12,180,1469
1977,-4416,-36,96,1469
1978,-4434,-36,96,1470
1979,-4434,-81,147,1469
1980,-4566,-60,147,1469
1981,-4608,-60,60,1468
1982,-4608,-69,60,1468
1983,-4614,-69,-33,1468
1984,-4614,-102,30,1468
1985,-4638,-78,30,1472
1986,-4614,-78,-15,1472
1987,-4614,-45,27,1471
1988,-4626,-45,27,1471
1989,-4626,-54,3,1470
1990,-4596,-69,3,1469
1991,-4581,-69,21,1469
1992,-4581,-72,12,1468
1993,-4533,-72,12,1464
1994,-4533,-75,27,1462
1995,-4476,-54,27,1467
1996,-4458,-54,165,1471
1997,-4458,-114,165,1471
1998,-4383,-114,165,1471
1999,-4383,-84,102,1470
2000,-4377,-108,102,1469
2001,-4347,-108,180,1469
2002,-4347,-156,141,1469
2003,-4284,-156,141,1468
2004,-4284,-126,192,1467
2005,-4248,-108,192,1467
2006,-4197,-108,243,1472
2007,-4197,-141,267,1471
2008,-4197,-141,267,1471
2009,-4197,-30,240,1470
2010,-4176,-30,240,1470
2011,-4167,-30,294,1469
2012,-4167,-21,249,1468
2013,-4188,-21,249,1468
2014,-4188,-42,225,1468
2015,-4236,-72,225,1468
2016,-4263,-72,234,1472
2017,-4263,-24,222,1471
2018,-4257,0,222,1471
2019,-4257,0,243,1470
2020,-4305,-12,243,1470
2021,-4389,-12,156,1469
2022,-4389,6,123,1469
2023,-4434,-12,123,1468
2024,-4434,-12,69,1468
2025,-4485,-9,69,1467
2026,-4542,-9,36,1467
2027,-4542,63,3,1471
2028,-4566,96,3,1472
2029,-4566,96,-15,1471
2030,-4602,75,-15,1470
2031,-4662,75,-72,1469
2032,-4662,63,-66,1469
2033,-4641,72,-66,1468
2034,-4641,72,-66,1468
2035,-4617,51,-66,1467
2036,-4623,51,-84,1467
2037,-4623,51,-63,1471
2038,-4596,21,-63,1471
2039,-4596,21,-39,1471
2040,-4545,-120,-39,1470
2041,-4497,-120,21,1469
2042,-4497,-99,156,1468
2043,-4455,-168,156,1468
2044,-4455,-168,183,1467
2045,-4383,-171,183,1468
2046,-4353,-171,222,1472
2047,-4353,-162,249,1472
2048,-4320,-177,249,1471
2049,-4320,-177,354,1470
2050,-4227,-201,354,1470
2051,-4170,-201,363,1469
2052,-4170,-210,372,1469
2053,-4155,-177,372,1468
2054,-4155,-177,363,1468
2055,-4161,-192,363,1468
2056,-4227,-192,363,1472
2057,-4227,-144,405,1471
2058,-4254,-108,405,1470
2059,-4254,-108,285,1470
2060,-4311,-123,285,1470
2061,-4398,-123,327,1469
2062,-4398,-81,207,1469
2063,-4428,-75,207,1468
2064,-4500,-75,147,1466
2065,-4500,-51,147,1467
2066,-4554,-51,63,1472
2067,-4554,-114,78,1471
2068,-4548,-87,78,1471
2069,-4530,-87,12,1471
2070,-4530,-105,12,1470
2071,-4590,-105,-42,1468
2072,-4590,-129,9,1470
2073,-4554,-123,9,1475
2074,-4554,-123,21,1443
2075,-4518,-117,21,1473
2076,-4452,-117,42,1474
2077,-4452,-132,42,1456
2078,-4428,-132,3,1476
2079,-4428,-102,36,1472
2080,-4407,-102,36,1457
2081,-4407,-18,3,1474
2082,-4362,-9,3,1471
2083,-4362,-9,87,1477
2084,-4287,30,87,1474
2085,-4245,30,78,1474
2086,-4245,63,60,1474
2087,-4290,63,60,1473
2088,-4290,93,21,1473
2089,-4263,96,21,1478
2090,-4308,96,132,1477
2091,-4308,129,108,1476
2092,-4323,102,108,1475
2093,-4323,102,96,1474
2094,-4386,78,96,1473
2095,-4473,78,120,1473
2096,-4473,78,72,1473
2097,-4443,0,72,1472
2098,-4443,0,27,1472
2099,-4461,-18,27,1477
2100,-4512,-18,72,1476
2101,-4512,-66,96,1475
2102,-4503,-96,96,1475
2103,-4503,-96,105,1473
2104,-4524,-84,105,1472
2105,-4458,-84,105,1472
2106,-4458,-129,171,1472
2107,-4458,-210,171,1471
2108,-4458,-210,189,1470
2109,-4422,-189,189,1475
2110,-4359,-189,216,1475
2111,-4359,-159,225,1475
2112,-4350,-144,225,1474
2113,-4350,-144,222,1472
2114,-4341,-111,222,1472
2115,-4326,-111,240,1471
2116,-4326,-57,321,1472
2117,-4350,-27,321,1471
2118,-4350,-27,267,1471
2119,-4311,-45,267,1470
2120,-4344,-45,261,1475
2121,-4344,-54,249,1474
2122,-4341,-9,249,1474
2123,-4341,-9,309,1473
2124,-4347,0,309,1472
2125,-4425,0,288,1472
2126,-4425,-18,240,1472
2127,-4467,-66,240,1471
2128,-4467,-66,183,1471
2129,-4467,-129,183,1471
2130,-4554,-129,87,1475
2131,-4554,-132,63,1475
2132,-4518,-72,63,1474
2133,-4530,-72,30,1473
2134,-4530,-165,30,1472
2135,-4575,-165,42,1471
2136,-4575,-189,30,1471
2137,-4548,-198,30,1471
2138,-4509,-198,42,1470
2139,-4509,-180,42,1475
2140,-4503,-180,72,1474
2141,-4503,-198,63,1474
2142,-4395,-150,63,1473
2143,-4377,-150,54,1473
2144,-4377,-150,54,1472
2145,-4296,-150,138,1472
2146,-4296,-129,72,1471
2147,-4323,-54,72,1470
2148,-4302,-54,120,1470
2149,-4302,-33,120,1475
2150,-4251,-33,150,1475
2151,-4251,-9,150,1475
2152,-4227,-15,150,1474
2153,-4272,-15,180,1473
2154,-4272,3,147,1472
2155,-4302,3,147,1471
2156,-4302,30,138,1471
2157,-4302,0,138,1470
2158,-4314,0,147,1470
2159,-4314,21,138,1475
2160,-4395,21,138,1475
2161,-4395,48,147,1475
2162,-4404,51,147,1474
2163,-4410,51,108,1473
2164,-4410,60,78,1473
2165,-4443,60,78,1472
2166,-4443,66,21,1472
2167,-4455,51,21,1471
2168,-4494,51,69,1471
2169,-4494,24,63,1476
2170,-4548,24,63,1475
2171,-4548,9,63,1475
2172,-4521,-45,63,1474
2173,-4542,-45,78,1473
2174,-4542,-66,63,1472
2175,-4536,-66,63,1472
2176,-4536,-111,102,1472
2177,-4473,-210,102,1471
2178,-4428,-210,174,1471
2179,-4428,-177,189,1476
2180,-4452,-177,189,1475
2181,-4452,-204,189,1474
2182,-4404,-201,189,1474
2183,-4377,-201,183,1473
2184,-4377,-207,222,1474
2185,-4341,-207,222,1474
2186,-4341,-168,225,1473
2187,-4311,-135,225,1472
2188,-4272,-135,222,1472
2189,-4272,-117,261,1471
2190,-4290,-117,261,1471
2191,-4290,-114,321,1476
2192,-4236,-45,321,1475
2193,-4287,-45,261,1474
2194,-4287,-33,216,1474
2195,-4296,-33,216,1473
2196,-4296,-9,189,1472
2197,-4290,15,189,1471
2198,-4350,15,285,1472
2199,-4350,15,183,1471
2200,-4350,15,183,1471
2201,-4350,-39,162,1475
2202,-4485,-51,162,1475
2203,-4515,-51,174,1475
2204,-4515,-75,132,1473
2205,-4575,-75,132,1472
2206,-4575,-135,72,1472
2207,-4593,-174,72,1472
2208,-4608,-174,129,1472
2209,-4608,-189,45,1472
2210,-4566,-189,45,1471
2211,-4566,-186,54,1474
2212,-4554,-210,54,1474
2213,-4554,-210,21,1474
2214,-4554,-186,21,1474
2215,-4590,-186,21,1473
2216,-4590,-102,27,1473
2217,-4437,-96,27,1472
2218,-4383,-96,87,1471
2219,-4383,-57,54,1471
2220,-4368,-57,54,1470
2221,-4368,-18,180,1475
2222,-4311,-12,180,1475
2223,-4251,-12,156,1474
2224,-4251,9,165,1474
2225,-4182,9,165,1473
2226,-4182,36,219,1473
2227,-4161,48,219,1472
2228,-4131,48,183,1472
2229,-4131,54,168,1471
2230,-4194,84,168,1471
2231,-4194,84,156,1471
2232,-4230,147,156,1475
2233,-4287,147,138,1475
2234,-4287,93,105,1474
2235,-4395,114,105,1473
2236,-4395,114,63,1473
2237,-4500,99,63,1472
2238,-4467,99,60,1472
2239,-4467,42,96,1471
2240,-4530,30,96,1471
2241,-4530,30,54,1475
2242,-4542,9,54,1475
2243,-4587,9,45,1474
2244,-4587,-201,141,1474
2245,-4518,-240,141,1473
2246,-4518,-240,111,1472
2247,-4539,-267,111,1471
2248,-4515,-267,150,1471
2249,-4515,-297,189,1471
2250,-4440,-300,189,1470
2251,-4440,-300,240,1475
2252,-4419,-339,240,1475
2253,-4365,-339,294,1474
2254,-4365,-279,234,1473
2255,-4353,-204,234,1473
2256,-4353,-204,327,1472
2257,-4332,-153,327,1471
2258,-4293,-153,201,1471
2259,-4293,-144,192,1471
2260,-4275,-90,192,1476
2261,-4275,-90,165,1475
2262,-4314,-81,165,1474
2263,-4338,-81,141,1473
2264,-4338,-42,150,1473
2265,-4347,-21,150,1473
2266,-4347,-21,114,1472
2267,-4386,6,114,1471
2268,-4422,6,141,1471
2269,-4422,12,48,1471
2270,-4452,27,48,1475
2271,-4464,27,99,1474
2272,-4464,27,99,1474
2273,-4467,27,99,1473
2274,-4467,0,48,1473
2275,-4482,-18,48,1471
2276,-4446,-18,69,1471
2277,-4446,-18,69,1471
2278,-4455,-18,174,1471
2279,-4455,-24,78,1471
2280,-4401,-9,78,1475
2281,-4401,-9,138,1475
2282,-4401,-24,138,1474
2283,-4362,-24,189,1473
2284,-4362,-63,180,1474
2285,-4341,-72,180,1473
2286,-4341,-72,210,1473
2287,-4338,-33,210,1472
2288,-4341,-33,183,1472
2289,-4341,-78,102,1471
2290,-4368,-54,102,1471
2291,-4368,-54,141,1471
2292,-4368,-51,141,1476
2293,-4407,-51,123,1475
2294,-4407,-57,21,1474
2295,-4440,-15,21,1473
2296,-4401,-15,60,1473
2297,-4401,-6,60,1472
2298,-4440,-6,36,1472
2299,-4440,3,3,1471
2300,-4497,60,3,1471
2301,-4446,60,63,1470
2302,-4446,60,63,1475
2303,-4482,60,63,1474
2304,-4482,51,54,1474
2305,-4464,-39,54,1473
2306,-4452,-39,111,1472
2307,-4452,-81,111,1471
2308,-4410,-81,171,1471
2309,-4410,-60,222,1470
2310,-4353,-99,222,1470
2311,-4353,-99,183,1470
2312,-4353,-117,183,1474
2313,-4320,-117,303,1474
2314,-4320,-135,249,1474
2315,-4314,-168,249,1473
2316,-4320,-168,321,1472
2317,-4320,-153,291,1471
2318,-4320,-153,291,1471
2319,-4320,-159,342,1471
2320,-4284,-165,342,1471
2321,-4320,-165,294,1475
2322,-4320,-159,261,1475
2323,-4347,-159,261,1473
2324,-4347,-117,207,1474
2325,-4401,-147,207,1473
2326,-4440,-147,165,1472
2327,-4440,-69,207,1472
2328,-4485,-69,207,1472
2329,-4485,-150,171,1470
2330,-4611,-585,171,1470
2331,-4668,-585,747,1475
2332,-4668,-84,105,1475
2333,-4518,-84,105,1474
2334,-4518,-24,3,1474
2335,-4410,-69,3,1472
2336,-4437,-69,45,1471
2337,-4437,-102,60,1471
2338,-4428,-102,60,1471
2339,-4428,-105,129,1471
2340,-4380,-120,129,1476
2341,-4347,-120,123,1475
2342,-4347,-123,114,1474
2343,-4314,-123,114,1474
2344,-4314,-90,129,1472
2345,-4281,-57,129,1471
2346,-4272,-57,132,1471
2347,-4272,-30,192,1471
2348,-4254,-30,192,1471
2349,-4254,9,132,1471
2350,-4227,33,132,1470
2351,-4206,33,174,1475
2352,-4206,24,198,1474
2353,-4248,57,198,1473
2354,-4248,57,165,1472
2355,-4287,57,165,1471
2356,-4329,57,207,1471
2357,-4329,78,147,1471
2358,-4407,105,147,1470
2359,-4407,105,90,1470
2360,-4479,75,90,1475
2361,-4497,75,36,1474
2362,-4497,63,-48,1474
2363,-4614,84,-48,1473
2364,-4614,84,-12,1472
2365,-4602,69,-12,1471
2366,-4680,69,3,1471
2367,-4680,51,18,1471
2368,-4611,0,18,1471
2369,-4611,0,30,1475
2370,-4623,-126,30,1475
2371,-4569,-126,105,1474
2372,-4569,-156,156,1473
2373,-4551,-204,156,1472
2374,-4551,-204,222,1472
2375,-4443,-213,222,1471
2376,-4395,-213,207,1471
2377,-4395,-252,321,1471
2378,-4338,-258,321,1470
2379,-4338,-258,303,1474
2380,-4254,-237,303,1474
2381,-4209,-237,354,1473
2382,-4209,-201,396,1473
2383,-4194,-216,396,1472
2384,-4194,-216,285,1474
2385,-4230,-177,285,1473
2386,-4182,-177,309,1472
2387,-4182,-177,309,1471
2388,-4239,-147,309,1471
2389,-4239,-147,261,1471
2390,-4257,-114,261,1470
2391,-4344,-114,261,1475
2392,-4344,-33,174,1475
2393,-4434,-57,174,1474
2394,-4434,-57,174,1474
2395,-4464,-39,174,1473
2396,-4521,-39,90,1472
2397,-4521,-45,87,1471
2398,-4557,3,87,1471
2399,-4557,3,-15,1471
2400,-4536,9,-15,1471
2401,-4509,9,-51,1475
2402,-4509,69,-33,1475
2403,-4512,84,-33,1474
2404,-4512,84,-90,1473
2405,-4521,60,-90,1472
2406,-4455,60,-21,1473
2407,-4455,42,9,1472
2408,-4377,27,9,1471
2409,-4356,27,-24,1471
2410,-4356,-18,-24,1471
2411,-4314,-18,81,1475
2412,-4314,-27,165,1475
2413,-4281,-24,165,1474
2414,-4248,-24,120,1473
2415,-4248,-24,120,1472
2416,-4251,-24,198,1472
2417,-4251,-60,183,1471
2418,-4224,-90,183,1471
2419,-4281,-90,207,1471
2420,-4281,-78,207,1470
2421,-4293,-78,180,1475
2422,-4293,-81,189,1474
2423,-4338,-90,189,1473
2424,-4383,-90,165,1473
2425,-4383,-66,165,1472
2426,-4461,-66,174,1471
2427,-4461,-42,30,1471
2428,-4440,-63,30,1471
2429,-4524,-63,111,1470
2430,-4524,6,69,1470
2431,-4464,6,69,1474
2432,-4464,-57,129,1474
2433,-4518,-27,129,1473
2434,-4512,-27,162,1473
2435,-4512,-45,132,1472
2436,-4551,-45,132,1471
2437,-4551,-12,156,1471
2438,-4476,-15,156,1471
2439,-4437,-15,150,1470
2440,-4437,-54,183,1470
2441,-4410,-54,183,1474
2442,-4410,-54,201,1474
2443,-4410,-63,201,1473
2444,-4368,-63,216,1473
2445,-4368,-132,207,1472
2446,-4326,-132,207,1472
2447,-4326,-99,276,1471
2448,-4314,-123,276,1471
2449,-4290,-123,252,1470
2450,-4290,-150,321,1470
2451,-4311,-150,321,1475
2452,-4311,-165,249,1475
2453,-4338,-219,249,1474
2454,-4389,-219,225,1474
2455,-4389,-186,243,1473
2456,-4401,-222,243,1472
2457,-4401,-222,162,1472
2458,-4440,-207,162,1471
2459,-4437,-207,189,1471
2460,-4437,-213,27,1470
2461,-4515,-168,27,1475
2462,-4515,-168,54,1474
2463,-4410,-168,54,1474
2464,-4446,-168,87,1473
2465,-4446,-111,-6,1472
2466,-4431,-96,-6,1472
2467,-4431,-96,69,1471
2468,-4371,-54,69,1471
2469,-4344,-54,96,1470
2470,-4344,15,129,1470
2471,-4302,18,129,1470
2472,-4302,18,120,1474
2473,-4269,69,120,1474
2474,-4239,69,138,1473
2475,-4239,99,87,1473
2476,-4287,69,87,1472
2477,-4287,69,87,1472
2478,-4293,93,87,1472
2479,-4365,93,165,1471
2480,-4365,87,63,1471
2481,-4437,60,63,1476
2482,-4437,60,114,1476
2483,-4458,24,114,1473
2484,-4497,24,87,1474
2485,-4497,6,99,1473
2486,-4539,9,99,1474
2487,-4539,9,60,1473
2488,-4653,-18,60,1473
2489,-4623,-18,63,1472
2490,-4623,-30,21,1471
2491,-4581,-39,21,1471
2492,-4581,-39,36,1471
2493,-4599,-54,36,1471
2494,-4587,-54,102,1475
2495,-4587,-198,120,1475
2496,-4494,-174,120,1474
2497,-4494,-174,150,1472
2498,-4473,-189,150,1473
2499,-4380,-189,120,1471
2500,-4380,-186,192,1471
2501,-4302,-168,192,1470
2502,-4302,-168,249,1471
2503,-4230,-126,249,1470
2504,-4194,-126,210,1475
2505,-4194,-132,318,1474
2506,-4173,-141,318,1474
2507,-4173,-141,216,1473
2508,-4116,-54,216,1472
2509,-4095,-54,303,1471
2510,-4095,-36,294,1471
2511,-4134,-36,294,1471
2512,-4134,-36,294,1471
2513,-4161,-66,294,1470
2514,-4281,-66,282,1475
2515,-4281,-51,258,1474
2516,-4353,-87,258,1473
2517,-4443,-87,285,1473
2518,-4443,-87,285,1473
2519,-4515,-87,210,1471
2520,-4515,-123,174,1471
2521,-4572,-150,174,1471
2522,-4632,-150,69,1471
2523,-4632,-123,69,1470
2524,-4662,-123,63,1475
2525,-4662,-147,12,1475
2526,-4638,-132,12,1474
2527,-4641,-132,-51,1474
2528,-4641,-162,-51,1473
2529,-4653,-162,-66,1473
2530,-4653,-156,-30,1472
2531,-4608,-114,-30,1471
2532,-4554,-114,-30,1471
2533,-4554,-114,-30,1470
2534,-4422,-114,42,1470
2535,-4422,-66,-6,1475
2536,-4401,-12,-6,1474
2537,-4305,-12,60,1473
2538,-4305,9,45,1473
2539,-4272,9,45,1472
2540,-4272,24,63,1472
2541,-4197,6,63,1471
2542,-4188,6,123,1471
2543,-4188,-9,150,1470
2544,-4170,-9,150,1470
2545,-4170,-15,165,1475
2546,-4149,-9,165,1474
2547,-4218,-9,192,1473
2548,-4218,-30,207,1473
2549,-4224,-30,207,1472
2550,-4224,33,129,1472
2551,-4341,-18,129,1471
2552,-4362,-18,147,1471
2553,-4362,6,159,1470
2554,-4452,6,159,1470
2555,-4452,39,123,1475
2556,-4467,12,123,1474
2557,-4533,12,165,1473
2558,-4533,51,123,1473
2559,-4557,51,123,1472
2560,-4557,39,129,1471
2561,-4524,3,129,1471
2562,-4536,3,225,1471
2563,-4536,-78,225,1471
2564,-4491,-78,225,1470
2565,-4491,-105,225,1475
2566,-4482,-102,225,1474
2567,-4452,-102,210,1473
2568,-4452,-87,174,1473
2569,-4389,-87,174,1473
2570,-4389,-108,216,1472
2571,-4326,-156,216,1471
2572,-4347,-156,225,1470
2573,-4347,-150,225,1470
2574,-4305,-204,225,1470
2575,-4305,-204,231,1475
2576,-4332,-180,231,1475
2577,-4254,-180,252,1474
2578,-4254,-207,201,1474
2579,-4308,-207,201,1471
2580,-4308,-240,210,1442
2581,-4371,-177,210,1474
2582,-4371,-177,96,1474
2583,-4389,-210,96,1442
2584,-4437,-210,96,1472
2585,-4437,-162,96,1472
2586,-4548,-162,87,1460
2587,-4548,-135,54,1475
2588,-4509,-135,54,1470
2589,-4509,-111,63,1472
2590,-4524,-99,63,1475
2591,-4542,-99,87,1475
2592,-4542,-57,87,1474
2593,-4533,-57,72,1474
2594,-4533,-51,36,1473
2595,-4521,18,36,1473
2596,-4455,18,183,1473
2597,-4455,0,183,1472
2598,-4371,0,105,1472
2599,-4371,6,156,1477
2600,-4305,0,156,1476
2601,-4257,0,207,1475
2602,-4257,33,156,1475
2603,-4227,33,156,1474
2604,-4227,39,165,1473
2605,-4206,42,165,1473
2606,-4236,42,258,1472
2607,-4236,3,183,1472
2608,-4218,3,183,1471
2609,-4218,-54,174,1470
2610,-4215,-78,174,1475
2611,-4296,-78,216,1475
2612,-4296,-84,174,1474
2613,-4332,-84,174,1473
2614,-4332,-75,147,1472
2615,-4401,-84,147,1472
2616,-4473,-84,138,1471
2617,-4473,-69,87,1470
2618,-4536,-69,87,1470
2619,-4536,-54,54,1470
2620,-4566,-18,54,1470
2621,-4593,-18,30,1474
2622,-4593,-6,30,1474
2623,-4608,-6,30,1474
2624,-4608,21,18,1473
2625,-4611,51,18,1472
2626,-4590,51,27,1471
2627,-4590,-63,102,1471
2628,-4566,-63,102,1470
2629,-4566,-24,111,1470
2630,-4536,-27,111,1470
2631,-4491,-27,114,1474
2632,-4491,-33,174,1474
2633,-4389,-33,174,1473
2634,-4389,-57,243,1473
2635,-4350,-81,243,1472
2636,-4296,-81,216,1472
2637,-4296,-111,270,1471
2638,-4245,-114,270,1471
2639,-4245,-114,270,1470
2640,-4188,-123,270,1470
2641,-4209,-123,330,1475
2642,-4209,-141,345,1474
2643,-4182,-177,345,1474
2644,-4182,-177,321,1474
2645,-4188,-219,321,1472
2646,-4209,-219,381,1472
2647,-4209,-267,327,1472
2648,-4266,-243,327,1471
2649,-4266,-243,261,1470
2650,-4353,-237,261,1470
2651,-4338,-237,294,1470
2652,-4338,-228,192,1470
2653,-4422,-180,192,1474
2654,-4422,-180,180,1474
2655,-4407,-132,180,1473
2656,-4383,-132,111,1473
2657,-4383,-105,81,1471
2658,-4395,-60,81,1472
2659,-4395,-60,87,1471
2660,-4500,-498,87,1471
2661,-4464,-498,753,1471
2662,-4464,108,9,1471
2663,-4422,81,9,1475
2664,-4497,81,30,1475
2665,-4497,54,30,1474
2666,-4596,54,3,1474
2667,-4596,66,-99,1472
2668,-4569,18,-99,1471
2669,-4566,18,-243,1470
2670,-4566,30,-243,1471
2671,-4530,30,-288,1470
2672,-4530,69,-183,1470
2673,-4476,30,-183,1470
2674,-4443,30,-135,1475
2675,-4443,9,-135,1474
2676,-4437,9,-132,1474
2677,-4437,54,-90,1473
2678,-4488,39,-90,1473
2679,-4458,39,30,1472
2680,-4458,-9,30,1470
2681,-4419,-9,111,1470
2682,-4419,6,108,1470
2683,-4314,-18,108,1470
2684,-4230,-18,282,1470
2685,-4230,-45,303,1474
2686,-4233,-45,303,1474
2687,-4233,-54,321,1473
2688,-4149,-60,321,1473
2689,-4179,-60,330,1471
2690,-4179,-63,330,1473
2691,-4182,-63,390,1472
2692,-4182,-117,354,1472
2693,-4281,-78,354,1471
2694,-4308,-78,309,1471
2695,-4308,-66,309,1470
2696,-4308,-66,303,1469
2697,-4308,-87,294,1473
2698,-4344,-21,294,1474
2699,-4389,-21,282,1474
2700,-4389,-54,258,1473
2701,-4422,-54,258,1472
2702,-4422,-57,210,1472
2703,-4407,-78,210,1471
2704,-4479,-78,216,1471
2705,-4479,-123,156,1470
2706,-4458,-123,156,1470
2707,-4458,-123,129,1474
2708,-4533,-177,129,1474
2709,-4581,-177,261,1473
2710,-4581,-213,141,1473
2711,-4578,-213,141,1472
2712,-4578,-213,156,1472
2713,-4605,-243,156,1471
2714,-4668,-243,42,1470
2715,-4668,-204,60,1470
2716,-4671,-204,60,1475
2717,-4671,-411,378,1474
2718,-4725,-18,378,1474
2719,-4551,-18,-48,1473
2720,-4551,-21,-18,1473
2721,-4482,-21,-18,1472
2722,-4482,-39,-42,1471
2723,-4401,27,-42,1471
2724,-4326,27,-39,1470
2725,-4326,39,3,1470
2726,-4305,39,3,1467
2727,-4305,75,-66,1473
2728,-4218,42,-66,1474
2729,-4158,42,-75,1473
2730,-4158,84,-24,1473
2731,-4128,84,-24,1471
2732,-4128,105,3,1472
2733,-4074,123,3,1471
2734,-4026,123,72,1471
2735,-4026,126,99,1471
2736,-4155,168,99,1470
2737,-4155,168,141,1474
2738,-4218,114,141,1474
2739,-4284,114,276,1473
2740,-4284,54,279,1472
2741,-4287,39,279,1472
2742,-4287,39,348,1471
2743,-4326,-18,348,1471
2744,-4386,-18,321,1471
2745,-4386,-81,420,1471
2746,-4446,-123,420,1470
2747,-4446,-123,369,1475
2748,-4464,-246,369,1474
2749,-4482,-246,354,1474
2750,-4482,-306,354,1473
2751,-4569,-252,354,1472
2752,-4569,-252,252,1472
2753,-4590,-261,252,1471
2754,-4638,-261,156,1470
2755,-4638,-207,114,1470
2756,-4623,-219,114,1470
2757,-4623,-219,78,1474
2758,-4638,-156,78,1474
2759,-4587,-156,81,1474
2760,-4587,-126,36,1473
2761,-4542,-120,36,1473
2762,-4542,-120,12,1471
2763,-4581,-87,12,1470
2764,-4512,-87,3,1471
2765,-4512,-57,27,1470
2766,-4419,-51,27,1470
2767,-4422,-51,78,1474
2768,-4422,-75,78,1474
2769,-4383,-75,114,1473
2770,-4383,-81,183,1472
2771,-4377,-87,183,1472
2772,-4365,-87,171,1472
2773,-4365,-123,171,1471
2774,-4362,-123,147,1471
2775,-4362,-129,192,1470
2776,-4359,-141,192,1470
2777,-4308,-141,180,1475
2778,-4308,-105,180,1475
2779,-4293,-105,198,1474
2780,-4293,-105,201,1473
2781,-4212,-69,201,1472
2782,-4215,-69,180,1472
2783,-4215,-42,180,1471
2784,-4218,-42,174,1471
2785,-4218,-54,123,1470
2786,-4212,-12,123,1470
2787,-4263,-12,123,1474
2788,-4263,-78,189,1474
2789,-4248,-78,189,1473
2790,-4248,57,96,1473
2791,-4263,57,96,1470
2792,-4353,57,150,1470
2793,-4353,-36,150,1471
2794,-4359,-36,150,1472
2795,-4359,-21,156,1472
2796,-4458,-69,156,1471
2797,-4485,-69,207,1471
2798,-4485,-63,207,1471
2799,-4503,-63,138,1470
2800,-4503,-108,201,1474
2801,-4512,-132,201,1473
2802,-4578,-132,234,1471
2803,-4578,-162,234,1472
2804,-4554,-162,141,1472
2805,-4554,-189,138,1471
2806,-4590,-210,138,1471
2807,-4524,-210,183,1470
2808,-4524,-255,294,1470
2809,-4542,-255,294,1470
2810,-4542,-282,183,1470
2811,-4476,-306,183,1474
2812,-4464,-306,300,1474
2813,-4464,-285,270,1473
2814,-4446,-285,270,1472
2815,-4446,-288,216,1471
2816,-4410,-306,216,1471
2817,-4410,-306,249,1470
2818,-4410,-249,222,1470
2819,-4416,-249,222,1470
2820,-4416,-213,207,1469
2821,-4344,-150,207,1474
2822,-4284,-150,138,1474
2823,-4284,-84,138,1473
2824,-4218,-84,138,1473
2825,-4218,-6,183,1472
2826,-4287,27,183,1471
2827,-4509,27,108,1471
2828,-4509,375,78,1470
2829,-4281,375,78,1470
2830,-4281,315,114,1469
2831,-4230,327,114,1474
2832,-4308,327,105,1474
2833,-4308,291,60,1473
2834,-4275,291,60,1473
2835,-4275,171,18,1472
2836,-4428,249,18,1472
2837,-4359,249,132,1471
2838,-4359,117,27,1470
2839,-4416,81,27,1469
2840,-4416,81,-84,1469
2841,-4500,-6,-84,1474
2842,-4545,-6,-150,1475
2843,-4545,-9,-180,1474
2844,-4593,-42,-180,1473
2845,-4593,-42,-231,1472
2846,-4641,33,-231,1471
2847,-4509,33,-231,1470
2848,-4509,60,-84,1471
2849,-4590,60,-84,1470
2850,-4590,60,-21,1469
2851,-4590,81,-21,1474
2852,-4500,81,-30,1474
2853,-4500,102,39,1473
2854,-4455,75,39,1473
2855,-4455,75,168,1472
2856,-4419,51,168,1471
2857,-4386,51,234,1471
2858,-4386,-12,141,1471
2859,-4305,-39,141,1470
2860,-4305,-39,222,1470
2861,-4350,-81,222,1470
2862,-4269,-81,258,1474
2863,-4269,-120,261,1473
2864,-4272,-204,261,1473
2865,-4272,-204,303,1472
2866,-4257,-216,303,1471
2867,-4281,-216,369,1470
2868,-4281,-291,336,1470
2869,-4269,-330,336,1470
2870,-4308,-330,363,1470
2871,-4308,-357,363,1470
2872,-4266,-357,369,1474
2873,-4266,-375,318,1473
2874,-4296,-423,318,1473
2875,-4320,-423,330,1472
