sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
995,-4380,-81,183,1353
996,-4380,-114,162,1352
997,-4377,-114,162,1350
998,-4377,-114,165,1348
999,-4377,-141,165,1346
1000,-4401,-141,105,1347
1001,-4401,-117,180,1347
1002,-4371,-90,180,1353
1003,-4371,-90,216,1352
1004,-4368,-108,216,1351
1005,-4389,-108,165,1348
1006,-4389,-102,165,1346
1007,-4410,-105,165,1345
1008,-4410,-105,180,1344
1009,-4410,-87,180,1341
1010,-4383,-87,216,1340
1011,-4383,-87,189,1344
1012,-4380,-102,189,1343
1013,-4380,-102,171,1342
1014,-4377,-90,171,1342
1015,-4398,-90,240,1343
1016,-4398,-111,141,1344
1017,-4407,-75,141,1346
1018,-4407,-75,147,1353
1019,-4377,-57,147,1354
1020,-4416,-57,189,1355
1021,-4416,-66,150,1356
1022,-4428,-15,150,1357
1023,-4428,-15,201,1358
1024,-4395,-63,201,1359
1025,-4434,-63,156,1358
1026,-4434,-105,207,1358
1027,-4404,-144,207,1357
1028,-4404,-144,162,1356
1029,-4383,-99,162,1359
1030,-4344,-99,231,1358
1031,-4344,-102,240,1356
1032,-4389,-90,240,1355
1033,-4389,-90,225,1355
1034,-4380,-84,225,1355
1035,-4377,-84,180,1353
1036,-4377,-87,180,1351
1037,-4401,-57,180,1356
1038,-4401,-57,180,1359
1039,-4380,-45,180,1356
1040,-4398,-45,174,1351
1041,-4398,-69,171,1349
1042,-4359,-90,171,1353
1043,-4359,-90,192,1352
1044,-4401,-135,192,1348
1045,-4362,-135,234,1352
1046,-4362,-120,180,1351
1047,-4410,-90,180,1350
1048,-4410,-90,210,1348
1049,-4428,-102,210,1341
1050,-4389,-102,222,1335
1051,-4389,-132,231,1336
1052,-4401,-108,231,1342
1053,-4401,-108,210,1338
1054,-4422,-72,210,1335
1055,-4401,-72,216,1335
1056,-4401,-123,285,1343
1057,-4422,-114,285,1343
1058,-4422,-114,189,1342
1059,-4395,-108,189,1342
1060,-4407,-108,150,1342
1061,-4407,-111,156,1346
1062,-4407,-78,156,1345
1063,-4407,-78,132,1344
1064,-4410,-90,132,1344
1065,-4422,-90,240,1343
1066,-4422,-84,165,1343
1067,-4422,-114,165,1343
1068,-4386,-114,180,1344
1069,-4386,-54,180,1349
1070,-4395,-54,198,1347
1071,-4395,-111,198,1344
1072,-4386,-111,198,1340
1073,-4383,-111,207,1338
1074,-4383,-84,207,1339
1075,-4395,-84,216,1340
1076,-4395,-60,216,1339
1077,-4401,-90,216,1342
1078,-4389,-90,165,1341
1079,-4389,-78,165,1339
1080,-4398,-78,180,1336
1081,-4398,-108,189,1329
1082,-4377,-75,189,1323
1083,-4386,-75,240,1317
1084,-4386,-54,240,1319
1085,-4380,-54,198,1315
1086,-4380,-117,171,1314
1087,-4371,-120,171,1312
1088,-4377,-120,198,1313
1089,-4377,-90,198,1313
1090,-4371,-90,174,1313
1091,-4371,-54,198,1313
1092,-4416,-57,198,1316
1093,-4368,-57,189,1312
1094,-4368,-90,189,1308
1095,-4401,-90,180,1305
1096,-4401,-102,171,1305
1097,-4407,-99,171,1306
1098,-4425,-99,192,1307
1099,-4425,-75,192,1307
1100,-4404,-75,198,1313
1101,-4404,-66,249,1313
1102,-4428,-90,249,1313
1103,-4416,-90,180,1313
1104,-4416,-108,180,1312
1105,-4419,-108,192,1311
1106,-4419,-75,225,1312
1107,-4377,-96,225,1313
1108,-4416,-96,270,1315
1109,-4416,-105,270,1321
1110,-4428,-105,225,1322
1111,-4428,-117,207,1320
1112,-4410,-96,207,1313
1113,-4416,-96,252,1307
1114,-4416,-84,252,1306
1115,-4404,-84,201,1308
1116,-4404,-69,174,1317
1117,-4404,-78,174,1324
1118,-4398,-78,198,1332
1119,-4398,-51,198,1338
1120,-4380,-51,207,1345
1121,-4380,-75,294,1351
1122,-4428,-99,294,1353
1123,-4368,-99,216,1355
1124,-4368,-75,216,1347
1125,-4386,-75,225,1345
1126,-4386,-66,171,1350
1127,-4395,-36,171,1348
1128,-4389,-36,303,1338
1129,-4389,-54,303,1337
1130,-4368,-54,240,1339
1131,-4368,-78,240,1340
1132,-4407,-45,240,1343
1133,-4389,-45,192,1347
1134,-4389,-18,192,1351
1135,-4428,-18,174,1343
1136,-4428,-63,270,1339
1137,-4386,-111,270,1342
1138,-4389,-111,225,1346
1139,-4389,-69,225,1339
1140,-4380,-69,165,1320
1141,-4380,-84,243,1322
1142,-4419,-51,243,1333
1143,-4386,-51,174,1291
1144,-4386,-90,174,1260
1145,-4401,-90,240,1268
1146,-4401,-87,258,1309
1147,-4386,-123,258,1335
1148,-4398,-123,180,1345
1149,-4398,-105,180,1345
1150,-4410,-105,162,1347
1151,-4410,-90,162,1345
1152,-4404,-108,162,1347
1153,-4407,-108,207,1348
1154,-4407,-90,207,1349
1155,-4428,-90,198,1349
1156,-4428,-78,147,1349
1157,-4410,-60,147,1348
1158,-4401,-60,249,1352
1159,-4401,-66,249,1352
1160,-4386,-66,216,1351
1161,-4386,-72,174,1350
1162,-4395,-120,174,1349
1163,-4425,-120,201,1347
1164,-4425,-123,201,1345
1165,-4371,-123,138,1349
1166,-4371,-87,198,1348
1167,-4395,-84,198,1348
1168,-4401,-84,189,1346
1169,-4401,-96,189,1342
1170,-4368,-96,174,1340
1171,-4368,-174,150,1340
1172,-4359,-198,150,1341
1173,-4386,-198,183,1348
1174,-4386,-177,183,1349
1175,-4419,-177,183,1348
1176,-4419,-108,285,1347
1177,-4386,-78,285,1345
1178,-4407,-78,147,1341
1179,-4407,-99,147,1337
1180,-4410,-99,225,1332
1181,-4410,-60,150,1334
1182,-4455,-66,150,1332
1183,-4422,-66,114,1333
1184,-4422,-57,222,1337
1185,-4410,-57,222,1342
1186,-4410,-63,183,1348
1187,-4416,-114,183,1352
1188,-4422,-114,216,1356
1189,-4422,-126,240,1362
1190,-4428,-126,240,1362
1191,-4428,-72,294,1360
1192,-4410,-51,294,1351
1193,-4398,-51,174,1344
1194,-4398,-57,132,1342
1195,-4437,-57,132,1343
1196,-4437,-87,222,1352
1197,-4386,-99,222,1355
1198,-4401,-99,192,1355
1199,-4401,-87,249,1349
1200,-4416,-87,249,1353
1201,-4416,-87,243,1357
1202,-4338,-99,243,1350
1203,-4398,-99,156,1345
1204,-4398,-114,174,1348
1205,-4422,-114,174,1351
1206,-4422,-78,129,1357
1207,-4419,-54,129,1356
1208,-4437,-54,180,1357
1209,-4437,-36,207,1353
1210,-4404,-36,207,1348
1211,-4404,-57,189,1349
1212,-4407,-72,189,1319
1213,-4407,-72,210,1322
1214,-4407,-108,147,1349
1215,-4395,-108,147,1355
1216,-4395,-102,210,1354
1217,-4389,-9,210,1351
1218,-4389,-9,147,1346
1219,-4389,-60,105,1349
1220,-4440,-60,105,1356
1221,-4440,-102,150,1354
1222,-4407,-102,150,1352
1223,-4419,-102,111,1353
1224,-4419,-150,111,1357
1225,-4398,-150,147,1358
1226,-4398,-99,198,1360
1227,-4395,-66,198,1360
1228,-4401,-66,150,1358
1229,-4401,-105,150,1355
1230,-4380,-105,183,1357
1231,-4380,-123,162,1355
1232,-4365,-120,162,1354
1233,-4365,-120,183,1355
1234,-4365,-123,183,1358
1235,-4401,-123,189,1360
1236,-4401,-84,165,1360
1237,-4365,-99,165,1356
1238,-4350,-99,180,1351
1239,-4350,-111,174,1353
1240,-4380,-111,174,1351
1241,-4380,-105,165,1351
1242,-4401,-54,165,1351
1243,-4419,-54,171,1352
1244,-4419,-84,225,1352
1245,-4389,-84,225,1352
1246,-4389,-81,231,1354
1247,-4377,-96,231,1359
1248,-4395,-96,276,1359
1249,-4395,-99,210,1358
1250,-4362,-99,210,1358
1251,-4362,-78,171,1356
1252,-4443,-66,171,1354
1253,-4446,-66,129,1351
1254,-4446,-42,198,1348
1255,-4482,-42,198,1353
1256,-4482,-36,180,1355
1257,-4476,-30,180,1356
1258,-4467,-30,162,1357
1259,-4467,-60,63,1355
1260,-4410,-60,63,1354
1261,-4410,-90,54,1353
1262,-4401,-78,54,1352
1263,-4389,-78,45,1352
1264,-4389,-72,72,1357
1265,-4377,-72,72,1355
1266,-4377,-72,141,1356
1267,-4326,-90,141,1356
1268,-4305,-90,198,1340
1269,-4305,-126,156,1317
1270,-4368,-126,156,1329
1271,-4368,-135,243,1339
1272,-4359,-87,243,1345
1273,-4362,-87,198,1351
1274,-4362,-42,180,1352
1275,-4371,-42,180,1354
1276,-4371,-27,183,1355
1277,-4386,-105,183,1351
1278,-4404,-105,147,1351
1279,-4404,-120,207,1354
1280,-4425,-120,207,1345
1281,-4425,-150,231,1352
1282,-4410,-159,231,1354
1283,-4407,-159,291,1335
1284,-4407,-156,171,1300
1285,-4377,-156,171,1301
1286,-4377,-141,162,1347
1287,-4398,-129,162,1361
1288,-4380,-129,198,1359
1289,-4380,-153,165,1356
1290,-4377,-153,165,1352
1291,-4377,-132,210,1344
1292,-4434,-84,210,1339
1293,-4416,-84,156,1340
1294,-4416,-117,192,1340
1295,-4422,-117,192,1343
1296,-4422,-81,222,1343
1297,-4434,-63,222,1343
1298,-4428,-63,207,1344
1299,-4428,-81,171,1343
1300,-4485,-81,171,1343
1301,-4485,-84,183,1344
1302,-4446,-78,183,1345
1303,-4458,-78,201,1351
1304,-4458,-105,192,1351
1305,-4398,-105,192,1350
1306,-4398,-117,210,1350
1307,-4380,-174,210,1349
1308,-4353,-174,222,1347
1309,-4353,-201,150,1346
1310,-4281,-141,150,1345
1311,-4281,-141,96,1349
1312,-4305,-99,96,1347
1313,-4275,-99,105,1345
1314,-4275,-90,96,1344
1315,-4308,-99,96,1342
1316,-4308,-99,171,1343
1317,-4332,-99,171,1346
1318,-4362,-99,243,1348
1319,-4362,-123,198,1355
1320,-4371,-144,198,1357
1321,-4371,-144,162,1355
1322,-4428,-123,162,1353
1323,-4473,-123,216,1350
1324,-4473,-111,270,1351
1325,-4491,-111,270,1348
1326,-4491,-156,198,1348
1327,-4503,-144,198,1348
1328,-4497,-144,105,1349
1329,-4497,-90,105,1347
1330,-4446,-90,105,1350
1331,-4446,-105,51,1347
1332,-4443,-165,51,1344
1333,-4371,-165,90,1343
1334,-4371,-162,222,1344
1335,-4326,-201,222,1344
1336,-4326,-201,150,1345
1337,-4323,-180,150,1346
1338,-4362,-180,138,1346
1339,-4362,-156,210,1345
1340,-4314,-150,210,1350
1341,-4314,-150,249,1349
1342,-4353,-135,249,1347
1343,-4353,-135,180,1346
1344,-4353,-96,216,1346
1345,-4404,-96,216,1347
1346,-4404,-96,180,1348
1347,-4398,-123,180,1353
1348,-4416,-123,147,1352
1349,-4416,-90,171,1351
1350,-4407,-57,171,1349
1351,-4407,-57,51,1348
1352,-4398,-15,51,1348
1353,-4422,-15,81,1346
1354,-4422,75,18,1344
1355,-4416,-63,18,1342
1356,-4416,-63,111,1345
1357,-4482,-120,111,1343
1358,-4419,-120,51,1341
1359,-4419,-144,102,1339
1360,-4383,-78,102,1340
1361,-4383,-78,162,1341
1362,-4401,-141,162,1344
1363,-4434,-141,63,1348
1364,-4434,-117,132,1351
1365,-4446,-141,132,1357
1366,-4446,-141,120,1355
1367,-4407,-132,120,1351
1368,-4386,-132,240,1347
1369,-4386,-201,198,1342
1370,-4377,-213,198,1340
1371,-4377,-213,141,1341
1372,-4386,-204,141,1345
1373,-4428,-204,114,1355
1374,-4428,-216,111,1358
1375,-4464,-195,111,1359
1376,-4407,-195,156,1355
1377,-4407,-153,156,1349
1378,-4371,-153,120,1347
1379,-4371,-111,201,1345
1380,-4353,-84,201,1341
1381,-4377,-84,309,1335
1382,-4377,-57,309,1342
1383,-4344,-57,318,1344
1384,-4344,-57,267,1340
1385,-4428,-27,267,1337
1386,-4401,-27,216,1334
1387,-4401,-15,216,1336
1388,-4422,-15,249,1341
1389,-4422,6,219,1338
1390,-4410,6,219,1338
1391,-4398,6,189,1348
1392,-4398,-39,189,1344
1393,-4386,-39,165,1346
1394,-4386,-36,207,1345
1395,-4404,-66,207,1326
1396,-4359,-66,141,1289
1397,-4359,-63,141,1331
1398,-4383,-63,174,1346
1399,-4383,-111,192,1338
1400,-4365,-123,192,1346
1401,-4326,-123,138,1353
1402,-4326,-72,249,1355
1403,-4305,-72,249,1356
1404,-4305,-123,198,1351
1405,-4386,-66,198,1346
1406,-4437,-66,216,1345
1407,-4437,-36,198,1347
1408,-4476,-36,198,1353
1409,-4476,-15,156,1356
1410,-4467,-21,156,1348
1411,-4473,-21,132,1348
1412,-4473,-69,78,1353
1413,-4455,-69,78,1354
1414,-4455,-99,111,1351
1415,-4437,-39,111,1348
1416,-4425,-39,171,1347
1417,-4425,-99,102,1351
1418,-4386,-99,102,1344
1419,-4386,-96,156,1343
1420,-4404,-39,156,1311
1421,-4404,-39,102,1342
1422,-4398,-78,102,1343
1423,-4359,-78,123,1332
1424,-4359,-30,123,1347
1425,-4395,-30,231,1347
1426,-4395,-51,258,1332
1427,-4368,-51,258,1351
1428,-4368,-54,309,1349
1429,-4320,-60,309,1350
1430,-4320,-60,381,1349
1431,-4323,-54,381,1356
1432,-4311,-54,405,1352
1433,-4311,-111,405,1354
1434,-4326,-102,405,1353
1435,-4326,-102,390,1349
1436,-4341,-78,390,1347
1437,-4383,-78,312,1348
1438,-4383,-75,198,1352
1439,-4419,-42,198,1358
1440,-4419,-42,138,1357
1441,-4398,-24,138,1358
1442,-4416,-24,21,1360
1443,-4416,-60,30,1358
1444,-4446,-66,30,1356
1445,-4446,-66,51,1352
1446,-4434,-75,51,1351
1447,-4443,-75,60,1354
1448,-4443,-147,60,1353
1449,-4422,-108,60,1351
1450,-4422,-108,141,1351
1451,-4446,-90,141,1351
1452,-4458,-90,183,1349
1453,-4458,-126,285,1345
1454,-4410,-153,285,1339
1455,-4410,-153,321,1337
1456,-4416,-141,321,1334
1457,-4401,-141,276,1338
1458,-4401,-189,192,1345
1459,-4326,-186,192,1353
1460,-4326,-186,252,1354
1461,-4362,-132,252,1352
1462,-4323,-132,165,1349
1463,-4323,-132,60,1352
1464,-4332,-108,60,1353
1465,-4332,-108,120,1351
1466,-4359,-105,120,1350
1467,-4401,-105,156,1352
1468,-4401,-63,294,1352
1469,-4428,-96,294,1351
1470,-4428,-96,285,1354
1471,-4383,-108,285,1353
1472,-4419,-108,336,1356
1473,-4419,-78,336,1356
1474,-4446,-84,336,1355
1475,-4446,-84,234,1356
1476,-4428,-117,234,1356
1477,-4458,-117,231,1354
1478,-4458,-156,165,1357
1479,-4491,-78,165,1355
1480,-4491,-78,21,1353
1481,-4473,-102,21,1349
1482,-4443,-102,42,1344
1483,-4443,-102,114,1344
1484,-4473,-180,114,1345
1485,-4473,-180,36,1345
1486,-4410,-171,36,1351
1487,-4365,-171,111,1351
1488,-4365,-129,123,1351
1489,-4332,-144,123,1351
1490,-4350,-144,129,1352
1491,-4350,-81,129,1354
1492,-4389,-81,180,1354
1493,-4389,-45,162,1359
1494,-4389,-51,162,1359
1495,-4359,-51,171,1357
1496,-4359,-21,171,1356
1497,-4353,-21,207,1354
1498,-4353,-12,270,1353
1499,-4368,-27,270,1352
1500,-4371,-27,282,1351
1501,-4371,-69,282,1350
1502,-4368,-69,180,1354
1503,-4368,-39,258,1352
1504,-4377,-33,258,1349
1505,-4383,-33,198,1345
1506,-4383,-69,198,1342
1507,-4389,-69,201,1340
1508,-4389,-78,165,1339
1509,-4389,-87,165,1340
1510,-4443,-87,162,1346
1511,-4443,-105,162,1345
1512,-4407,-105,234,1343
1513,-4407,-135,222,1342
1514,-4401,-192,222,1342
1515,-4452,-192,258,1342
1516,-4452,-189,258,1341
1517,-4467,-189,243,1340
1518,-4467,-201,150,1344
1519,-4446,-216,150,1342
1520,-4467,-216,132,1341
1521,-4467,-207,132,1340
1522,-4446,-207,45,1342
1523,-4446,-171,69,1344
1524,-4428,-156,69,1345
1525,-4404,-156,174,1351
1526,-4404,-135,174,1352
1527,-4398,-135,90,1353
1528,-4398,-129,123,1353
1529,-4389,-123,123,1351
1530,-4377,-123,105,1348
1531,-4377,-99,201,1345
1532,-4353,-99,201,1346
1533,-4353,-99,207,1348
1534,-4401,-105,207,1348
1535,-4377,-105,207,1352
1536,-4377,-96,222,1353
1537,-4353,-96,222,1356
1538,-4353,-99,234,1357
1539,-4347,-72,234,1357
1540,-4368,-72,258,1360
1541,-4368,-60,225,1361
1542,-4365,-60,225,1359
1543,-4365,-72,96,1353
1544,-4398,-81,96,1352
1545,-4344,-81,81,1347
1546,-4344,-87,123,1348
1547,-4389,-87,123,1344
1548,-4389,-75,87,1340
1549,-4377,-36,87,1346
1550,-4401,-36,198,1350
1551,-4401,9,156,1351
1552,-4377,9,156,1356
1553,-4377,-12,252,1355
1554,-4410,-51,252,1357
1555,-4419,-51,222,1359
1556,-4419,-69,198,1359
1557,-4452,-69,198,1358
1558,-4452,-51,222,1359
1559,-4461,-42,222,1365
1560,-4476,-42,102,1365
1561,-4476,-33,102,1362
1562,-4422,-33,102,1360
1563,-4422,-75,132,1356
1564,-4461,-90,132,1355
1565,-4482,-90,120,1356
1566,-4482,-129,138,1354
1567,-4473,-129,138,1360
1568,-4473,-105,96,1357
1569,-4455,-114,96,1351
1570,-4437,-114,138,1347
1571,-4437,-174,60,1352
1572,-4365,-174,60,1356
1573,-4365,-168,201,1355
1574,-4359,-162,201,1357
1575,-4386,-162,222,1359
1576,-4386,-174,291,1354
1577,-4350,-174,291,1352
1578,-4350,-147,225,1352
1579,-4386,-150,225,1352
1580,-4383,-150,192,1353
1581,-4383,-96,189,1352
1582,-4383,-96,189,1353
1583,-4383,-108,180,1360
1584,-4353,-105,180,1359
1585,-4371,-105,192,1333
1586,-4371,-72,156,1345
1587,-4371,-72,156,1350
1588,-4371,-72,141,1351
1589,-4368,-126,141,1356
1590,-4353,-126,141,1354
1591,-4353,-162,129,1362
1592,-4440,-162,129,1360
1593,-4440,-132,120,1358
1594,-4434,-102,120,1359
1595,-4428,-102,156,1361
1596,-4428,-60,147,1356
1597,-4422,-96,147,1356
1598,-4422,-96,243,1359
1599,-4404,-111,243,1356
1600,-4407,-111,132,1359
1601,-4407,-135,192,1363
1602,-4422,-114,192,1358
1603,-4422,-114,141,1360
1604,-4416,-162,141,1358
1605,-4410,-162,222,1358
1606,-4410,-216,120,1351
1607,-4422,-159,120,1359
1608,-4422,-159,90,1362
1609,-4422,-120,90,1365
1610,-4404,-120,201,1363
1611,-4404,-60,156,1359
1612,-4437,-45,156,1360
1613,-4437,-45,210,1361
1614,-4425,-90,210,1367
1615,-4440,-90,165,1362
1616,-4440,-126,192,1364
1617,-4401,-174,192,1361
1618,-4401,-174,189,1362
1619,-4410,-117,189,1362
1620,-4344,-117,162,1365
1621,-4344,-102,252,1364
1622,-4365,-84,252,1368
1623,-4365,-84,231,1369
1624,-4368,-78,231,1363
1625,-4371,-78,222,1355
1626,-4371,-126,216,1362
1627,-4332,-105,216,1362
1628,-4332,-105,150,1357
1629,-4389,-66,150,1328
1630,-4404,-66,180,1348
1631,-4404,12,183,1362
1632,-4386,-27,183,1367
1633,-4386,-27,198,1367
1634,-4446,-60,198,1364
1635,-4404,-60,249,1361
1636,-4404,-99,129,1358
1637,-4458,-102,129,1353
1638,-4458,-102,225,1351
1639,-4437,-102,225,1359
1640,-4395,-102,174,1357
1641,-4395,-105,222,1355
1642,-4425,-99,222,1352
1643,-4425,-99,216,1357
1644,-4419,-144,216,1353
1645,-4401,-144,162,1345
1646,-4401,-96,138,1348
1647,-4371,-69,138,1355
1648,-4371,-69,198,1358
1649,-4398,-45,198,1350
1650,-4380,-45,189,1352
1651,-4380,-87,222,1350
1652,-4350,-75,222,1354
1653,-4350,-75,192,1331
1654,-4377,-123,192,1315
1655,-4377,-123,201,1350
1656,-4377,-189,192,1355
1657,-4347,-180,192,1349
1658,-4347,-180,216,1349
1659,-4386,-204,216,1350
1660,-4365,-204,276,1358
1661,-4365,-114,207,1354
1662,-4344,-63,207,1359
1663,-4344,-63,156,1364
1664,-4344,-111,156,1364
1665,-4416,-111,138,1364
1666,-4416,-141,189,1330
1667,-4404,-81,189,1309
1668,-4404,-81,174,1356
1669,-4398,-51,174,1355
1670,-4452,-51,210,1342
1671,-4452,-24,180,1348
1672,-4458,-63,180,1363
1673,-4458,-63,156,1364
1674,-4467,-141,156,1363
1675,-4425,-141,201,1359
1676,-4425,-150,189,1360
1677,-4410,-126,189,1364
1678,-4410,-126,141,1365
1679,-4362,-156,141,1361
1680,-4419,-156,129,1361
1681,-4419,-147,120,1365
1682,-4350,-162,120,1367
1683,-4350,-162,216,1360
1684,-4380,-135,216,1361
1685,-4380,-135,156,1360
1686,-4380,-105,189,1365
1687,-4401,-81,189,1363
1688,-4401,-81,147,1362
1689,-4428,-45,147,1363
1690,-4434,-45,189,1359
1691,-4434,-60,183,1358
1692,-4404,-39,183,1359
1693,-4404,-39,192,1360
1694,-4434,-75,192,1368
1695,-4383,-75,183,1366
1696,-4383,-39,243,1368
1697,-4419,-63,243,1365
1698,-4419,-63,192,1362
1699,-4419,-60,192,1357
1700,-4404,-60,189,1361
1701,-4404,-72,132,1360
1702,-4422,-126,132,1361
1703,-4422,-126,171,1357
1704,-4422,-168,171,1358
1705,-4401,-168,210,1354
1706,-4401,-165,141,1353
1707,-4416,-192,141,1354
1708,-4416,-192,162,1353
1709,-4416,-162,162,1355
1710,-4389,-162,138,1349
1711,-4389,-180,132,1332
1712,-4398,-207,132,1299
1713,-4398,-207,162,1288
1714,-4401,-114,162,1314
1715,-4410,-114,147,1344
1716,-4410,-153,216,1349
1717,-4407,-87,216,1355
1718,-4407,-87,147,1355
1719,-4410,-192,147,1354
1720,-4425,-192,138,1353
1721,-4425,-156,72,1351
1722,-4476,-123,72,1351
1723,-4476,-123,96,1353
1724,-4422,-102,96,1358
1725,-4395,-102,150,1364
1726,-4395,-105,162,1362
1727,-4386,-105,162,1358
1728,-4383,-105,171,1355
1729,-4383,-120,171,1353
1730,-4404,-120,183,1352
1731,-4404,-105,225,1352
1732,-4383,-78,225,1355
1733,-4416,-78,252,1361
1734,-4416,-90,252,1359
1735,-4380,-90,243,1360
1736,-4380,-96,222,1359
1737,-4389,-66,222,1359
1738,-4347,-66,309,1358
1739,-4347,-36,309,1354
1740,-4377,-36,207,1351
1741,-4377,-54,165,1355
1742,-4377,-96,165,1356
1743,-4398,-96,90,1357
1744,-4398,-108,90,1357
1745,-4386,-108,90,1354
1746,-4386,-129,54,1361
1747,-4398,-81,54,1360
1748,-4422,-81,129,1355
1749,-4422,-102,129,1348
1750,-4416,-102,138,1353
1751,-4416,-30,171,1357
1752,-4368,-33,171,1354
1753,-4428,-33,183,1350
1754,-4428,-69,183,1345
1755,-4380,-69,222,1350
1756,-4380,-60,189,1356
1757,-4401,-54,189,1362
1758,-4395,-54,180,1363
1759,-4395,-105,180,1360
1760,-4410,-105,129,1364
1761,-4410,-108,234,1359
1762,-4395,-90,234,1360
1763,-4395,-90,189,1366
1764,-4395,-84,189,1365
1765,-4419,-84,180,1353
1766,-4419,-45,180,1350
1767,-4416,-57,180,1357
1768,-4404,-57,162,1354
1769,-4404,-72,162,1346
1770,-4410,-72,183,1347
1771,-4410,-96,165,1343
1772,-4407,-99,165,1362
1773,-4416,-99,198,1362
1774,-4416,-84,198,1359
1775,-4386,-84,183,1358
1776,-4386,-96,180,1359
1777,-4383,-117,180,1355
1778,-4383,-117,207,1356
1779,-4383,-96,207,1354
1780,-4359,-96,276,1361
1781,-4359,-72,222,1366
1782,-4365,-96,222,1361
1783,-4350,-96,249,1359
1784,-4350,-9,249,1360
1785,-4359,-9,225,1357
1786,-4359,-66,138,1355
1787,-4386,-33,138,1357
1788,-4407,-33,150,1365
1789,-4407,-57,207,1362
1790,-4425,-57,207,1357
1791,-4425,-66,207,1355
1792,-4437,-45,207,1360
1793,-4398,-45,123,1356
1794,-4398,-54,69,1353
1795,-4419,-54,69,1357
1796,-4419,-33,120,1356
1797,-4386,-54,120,1358
1798,-4398,-54,114,1358
1799,-4398,-63,198,1355
1800,-4404,-63,198,1351
1801,-4404,-87,189,1354
1802,-4368,-78,189,1358
1803,-4416,-78,156,1368
1804,-4416,-54,123,1357
1805,-4377,-54,123,1357
1806,-4377,-81,192,1367
1807,-4404,-120,192,1359
1808,-4395,-120,138,1355
1809,-4395,-96,150,1352
1810,-4410,-96,150,1348
1811,-4410,-84,210,1342
1812,-4395,-144,210,1352
1813,-4401,-144,216,1358
1814,-4401,-123,252,1351
1815,-4389,-123,252,1349
1816,-4389,-99,201,1354
1817,-4443,-105,201,1359
1818,-4458,-105,183,1352
1819,-4458,-123,231,1357
1820,-4437,-123,231,1358
1821,-4437,-129,189,1356
1822,-4401,-111,189,1357
1823,-4389,-111,183,1342
1824,-4389,-27,150,1336
1825,-4443,-27,150,1336
1826,-4443,-36,111,1336
1827,-4428,-39,111,1341
1828,-4383,-39,132,1345
1829,-4383,-90,150,1342
1830,-4440,-90,150,1346
1831,-4440,-57,162,1353
1832,-4386,-39,162,1352
1833,-4383,-39,282,1354
1834,-4383,9,234,1357
1835,-4365,9,234,1359
1836,-4365,24,189,1356
1837,-4347,-9,189,1353
1838,-4377,-9,192,1352
1839,-4377,-57,225,1352
1840,-4395,-57,225,1347
1841,-4395,-57,123,1346
1842,-4398,-81,123,1342
1843,-4377,-81,150,1348
1844,-4377,-78,198,1351
1845,-4353,-78,198,1353
1846,-4353,-87,174,1344
1847,-4380,-114,174,1336
1848,-4353,-114,165,1347
1849,-4353,-57,210,1348
1850,-4401,-57,210,1351
1851,-4401,-69,231,1357
1852,-4389,-81,231,1358
1853,-4386,-81,225,1353
1854,-4386,-72,192,1351
1855,-4398,-72,192,1342
1856,-4398,-96,231,1334
1857,-4407,-51,231,1340
1858,-4359,-51,192,1349
1859,-4359,-99,225,1352
1860,-4407,-99,225,1356
1861,-4407,-99,180,1352
1862,-4434,-69,180,1344
1863,-4386,-69,150,1344
1864,-4386,-63,141,1351
1865,-4380,-63,141,1348
1866,-4380,-108,189,1349
1867,-4383,-114,189,1350
1868,-4389,-114,156,1344
1869,-4389,-129,165,1340
1870,-4404,-129,165,1341
1871,-4404,-99,210,1342
1872,-4404,-57,210,1350
1873,-4410,-57,174,1354
1874,-4410,-57,240,1348
1875,-4407,-57,240,1344
1876,-4407,-99,141,1343
1877,-4452,-96,141,1345
1878,-4419,-96,207,1341
1879,-4419,-117,192,1339
1880,-4398,-117,192,1343
1881,-4398,-102,258,1347
1882,-4383,-72,258,1355
1883,-4407,-72,210,1355
1884,-4407,-96,222,1353
1885,-4380,-96,222,1346
1886,-4380,-66,261,1349
1887,-4368,-99,261,1340
1888,-4395,-99,225,1339
1889,-4395,-42,132,1346
1890,-4380,-42,132,1352
1891,-4380,60,108,1350
1892,-4386,27,108,1350
1893,-4389,27,132,1351
1894,-4389,-24,111,1349
1895,-4383,-24,111,1348
1896,-4383,-102,129,1346
1897,-4386,-78,129,1346
1898,-4389,-78,162,1351
1899,-4389,-24,207,1351
1900,-4365,-24,207,1350
1901,-4365,-42,240,1345
1902,-4416,-87,240,1339
1903,-4401,-87,174,1333
1904,-4401,-114,123,1330
1905,-4422,-114,123,1329
1906,-4422,-102,138,1333
1907,-4452,-69,138,1333
1908,-4461,-69,222,1336
1909,-4461,-63,222,1339
1910,-4419,-150,222,1341
1911,-4419,-150,201,1343
1912,-4419,-153,201,1344
1913,-4398,-153,198,1349
1914,-4398,-33,222,1355
1915,-4398,-24,222,1356
1916,-4398,-24,252,1352
1917,-4347,-60,252,1327
1918,-4377,-60,240,1335
1919,-4377,-84,183,1353
1920,-4395,-33,183,1354
1921,-4395,-33,141,1360
1922,-4368,75,141,1358
1923,-4365,75,138,1359
1924,-4365,21,114,1362
1925,-4371,21,114,1355
1926,-4371,-78,150,1326
